"","UF","NOME_MUNICIPIO"
"3596","RJ","Armação dos Búzios"
"3597","RJ","Arraial do Cabo"
"3598","RJ","Barra do Piraí"
"3599","RJ","Barra Mansa"
"3600","RJ","Belford Roxo"
"3601","RJ","Bom Jardim"
"3602","RJ","Bom Jesus do Itabapoana"
"3603","RJ","Cabo Frio"
"3604","RJ","Cachoeiras de Macacu"
"3605","RJ","Cambuci"
"3606","RJ","Campos dos Goytacazes"
"3607","RJ","Cantagalo"
"3608","RJ","Carapebus"
"3609","RJ","Cardoso Moreira"
"3610","RJ","Carmo"
"3611","RJ","Casimiro de Abreu"
"3612","RJ","Comendador Levy Gasparian"
"3613","RJ","Conceição de Macabu"
"3614","RJ","Cordeiro"
"3615","RJ","Duas Barras"
"3616","RJ","Duque de Caxias"
"3617","RJ","Engenheiro Paulo de Frontin"
"3618","RJ","Guapimirim"
"3619","RJ","Iguaba Grande"
"3620","RJ","Itaboraí"
"3621","RJ","Itaguaí"
"3622","RJ","Italva"
"3623","RJ","Itaocara"
"3624","RJ","Itaperuna"
"3625","RJ","Itatiaia"
"3626","RJ","Japeri"
"3627","RJ","Laje do Muriaé"
"3628","RJ","Macaé"
"3629","RJ","Macuco"
"3630","RJ","Magé"
"3631","RJ","Mangaratiba"
"3632","RJ","Maricá"
"3633","RJ","Mendes"
"3634","RJ","Mesquita"
"3635","RJ","Miguel Pereira"
"3636","RJ","Miracema"
"3637","RJ","Natividade"
"3638","RJ","Nilópolis"
"3639","RJ","Niterói"
"3640","RJ","Nova Friburgo"
"3641","RJ","Nova Iguaçu"
"3642","RJ","Paracambi"
"3643","RJ","Paraíba do Sul"
"3644","RJ","Paraty"
"3645","RJ","Paty do Alferes"
"3646","RJ","Petrópolis"
"3647","RJ","Pinheiral"
"3648","RJ","Piraí"
"3649","RJ","Porciúncula"
"3650","RJ","Porto Real"
"3651","RJ","Quatis"
"3652","RJ","Queimados"
"3653","RJ","Quissamã"
"3654","RJ","Resende"
"3655","RJ","Rio Bonito"
"3656","RJ","Rio Claro"
"3657","RJ","Rio das Flores"
"3658","RJ","Rio das Ostras"
"3659","RJ","Rio de Janeiro"
"3660","RJ","Santa Maria Madalena"
"3661","RJ","Santo Antônio de Pádua"
"3662","RJ","São Fidélis"
"3663","RJ","São Francisco de Itabapoana"
"3664","RJ","São Gonçalo"
"3665","RJ","São João da Barra"
"3666","RJ","São João de Meriti"
"3667","RJ","São José de Ubá"
"3668","RJ","São José do Vale do Rio Preto"
"3669","RJ","São Pedro da Aldeia"
"3670","RJ","São Sebastião do Alto"
"3671","RJ","Sapucaia"
"3672","RJ","Saquarema"
"3673","RJ","Seropédica"
"3674","RJ","Silva Jardim"
"3675","RJ","Sumidouro"
"3676","RJ","Tanguá"
"3677","RJ","Teresópolis"
"3678","RJ","Trajano de Moraes"
"3679","RJ","Três Rios"
"3680","RJ","Valença"
"3681","RJ","Varre-Sai"
"3682","RJ","Vassouras"
"3683","RJ","Volta Redonda"
"3684","RN","Acari"
"3685","RN","Açu"
"3686","RN","Afonso Bezerra"
"3687","RN","Água Nova"
"3688","RN","Alexandria"
"3689","RN","Almino Afonso"
"3690","RN","Alto do Rodrigues"
"3691","RN","Angicos"
"3692","RN","Antônio Martins"
"3693","RN","Apodi"
"3694","RN","Areia Branca"
"3695","RN","Arês"
"3696","RN","Augusto Severo"
"3697","RN","Baía Formosa"
"3698","RN","Baraúna"
"3699","RN","Barcelona"
"3700","RN","Bento Fernandes"
"3701","RN","Bodó"
"3702","RN","Bom Jesus"
"3703","RN","Brejinho"
"3704","RN","Caiçara do Norte"
"3705","RN","Caiçara do Rio do Vento"
"3706","RN","Caicó"
"3707","RN","Campo Redondo"
"3708","RN","Canguaretama"
"3709","RN","Caraúbas"
"3710","RN","Carnaúba dos Dantas"
"3711","RN","Carnaubais"
"3712","RN","Ceará-Mirim"
"3713","RN","Cerro Corá"
"3714","RN","Coronel Ezequiel"
"3715","RN","Coronel João Pessoa"
"3716","RN","Cruzeta"
"3717","RN","Currais Novos"
"3718","RN","Doutor Severiano"
"3719","RN","Encanto"
"3720","RN","Equador"
"3721","RN","Espírito Santo"
"3722","RN","Extremoz"
"3723","RN","Felipe Guerra"
"3724","RN","Fernando Pedroza"
"3725","RN","Florânia"
"3726","RN","Francisco Dantas"
"3727","RN","Frutuoso Gomes"
"3728","RN","Galinhos"
"3729","RN","Goianinha"
"3730","RN","Governador Dix-Sept Rosado"
"3731","RN","Grossos"
"3732","RN","Guamaré"
"3733","RN","Ielmo Marinho"
"3734","RN","Ipanguaçu"
"3735","RN","Ipueira"
"3736","RN","Itajá"
"3737","RN","Itaú"
"3738","RN","Jaçanã"
"3739","RN","Jandaíra"
"3740","RN","Janduís"
"3741","RN","Januário Cicco"
"3742","RN","Japi"
"3743","RN","Jardim de Angicos"
"3744","RN","Jardim de Piranhas"
"3745","RN","Jardim do Seridó"
"3746","RN","João Câmara"
"3747","RN","João Dias"
"3748","RN","José da Penha"
"3749","RN","Jucurutu"
"3750","RN","Jundiá"
"3751","RN","Lagoa d'Anta"
"3752","RN","Lagoa de Pedras"
"3753","RN","Lagoa de Velhos"
"3754","RN","Lagoa Nova"
"3755","RN","Lagoa Salgada"
"3756","RN","Lajes"
"3757","RN","Lajes Pintadas"
"3758","RN","Lucrécia"
"3759","RN","Luís Gomes"
"3760","RN","Macaíba"
"3761","RN","Macau"
"3762","RN","Major Sales"
"3763","RN","Marcelino Vieira"
"3764","RN","Martins"
"3765","RN","Maxaranguape"
"3766","RN","Messias Targino"
"3767","RN","Montanhas"
"3768","RN","Monte Alegre"
"3769","RN","Monte das Gameleiras"
"3770","RN","Mossoró"
"3771","RN","Natal"
"3772","RN","Nísia Floresta"
"3773","RN","Nova Cruz"
"3774","RN","Olho-d'Água do Borges"
"3775","RN","Ouro Branco"
"3776","RN","Paraná"
"3777","RN","Paraú"
"3778","RN","Parazinho"
"3779","RN","Parelhas"
"3780","RN","Parnamirim"
"3781","RN","Passa e Fica"
"3782","RN","Passagem"
"3783","RN","Patu"
"3784","RN","Pau dos Ferros"
"3785","RN","Pedra Grande"
"3786","RN","Pedra Preta"
"3787","RN","Pedro Avelino"
"3788","RN","Pedro Velho"
"3789","RN","Pendências"
"3790","RN","Pilões"
"3791","RN","Poço Branco"
"3792","RN","Portalegre"
"3793","RN","Porto do Mangue"
"3794","RN","Pureza"
"3795","RN","Rafael Fernandes"
"3796","RN","Rafael Godeiro"
"3797","RN","Riacho da Cruz"
"3798","RN","Riacho de Santana"
"3799","RN","Riachuelo"
"3800","RN","Rio do Fogo"
"3801","RN","Rodolfo Fernandes"
"3802","RN","Ruy Barbosa"
"3803","RN","Santa Cruz"
"3804","RN","Santa Maria"
"3805","RN","Santana do Matos"
"3806","RN","Santana do Seridó"
"3807","RN","Santo Antônio"
"3808","RN","São Bento do Norte"
"3809","RN","São Bento do Trairí"
"3810","RN","São Fernando"
"3811","RN","São Francisco do Oeste"
"3812","RN","São Gonçalo do Amarante"
"3813","RN","São João do Sabugi"
"3814","RN","São José de Mipibu"
"3815","RN","São José do Campestre"
"3816","RN","São José do Seridó"
"3817","RN","São Miguel"
"3818","RN","São Miguel do Gostoso"
"3819","RN","São Paulo do Potengi"
"3820","RN","São Pedro"
"3821","RN","São Rafael"
"3822","RN","São Tomé"
"3823","RN","São Vicente"
"3824","RN","Senador Elói de Souza"
"3825","RN","Senador Georgino Avelino"
"3826","RN","Serra Caiada"
"3827","RN","Serra de São Bento"
"3828","RN","Serra do Mel"
"3829","RN","Serra Negra do Norte"
"3830","RN","Serrinha"
"3831","RN","Serrinha dos Pintos"
"3832","RN","Severiano Melo"
"3833","RN","Sítio Novo"
"3834","RN","Taboleiro Grande"
"3835","RN","Taipu"
"3836","RN","Tangará"
"3837","RN","Tenente Ananias"
"3838","RN","Tenente Laurentino Cruz"
"3839","RN","Tibau"
"3840","RN","Tibau do Sul"
"3841","RN","Timbaúba dos Batistas"
"3842","RN","Touros"
"3843","RN","Triunfo Potiguar"
"3844","RN","Umarizal"
"3845","RN","Upanema"
"3846","RN","Várzea"
"3847","RN","Venha-Ver"
"3848","RN","Vera Cruz"
"3849","RN","Viçosa"
"3850","RN","Vila Flor"
"3851","RO","Alta Floresta D'Oeste"
"3852","RO","Alto Alegre dos Parecis"
"3853","RO","Alto Paraíso"
"3854","RO","Alvorada D'Oeste"
"3855","RO","Ariquemes"
"3856","RO","Buritis"
"3857","RO","Cabixi"
"3858","RO","Cacaulândia"
"3859","RO","Cacoal"
"3860","RO","Campo Novo de Rondônia"
"3861","RO","Candeias do Jamari"
"3862","RO","Castanheiras"
"3863","RO","Cerejeiras"
"3864","RO","Chupinguaia"
"3865","RO","Colorado do Oeste"
"3866","RO","Corumbiara"
"3867","RO","Costa Marques"
"3868","RO","Cujubim"
"3869","RO","Espigão D'Oeste"
"3870","RO","Governador Jorge Teixeira"
"3871","RO","Guajará-Mirim"
"3872","RO","Itapuã do Oeste"
"3873","RO","Jaru"
"3874","RO","Ji-Paraná"
"3875","RO","Machadinho D'Oeste"
"3876","RO","Ministro Andreazza"
"3877","RO","Mirante da Serra"
"3878","RO","Monte Negro"
"3879","RO","Nova Brasilândia D'Oeste"
"3880","RO","Nova Mamoré"
"3881","RO","Nova União"
"3882","RO","Novo Horizonte do Oeste"
"3883","RO","Ouro Preto do Oeste"
"3884","RO","Parecis"
"3885","RO","Pimenta Bueno"
"3886","RO","Pimenteiras do Oeste"
"3887","RO","Porto Velho"
"3888","RO","Presidente Médici"
"3889","RO","Primavera de Rondônia"
"3890","RO","Rio Crespo"
"3891","RO","Rolim de Moura"
"3892","RO","Santa Luzia D'Oeste"
"3893","RO","São Felipe D'Oeste"
"3894","RO","São Francisco do Guaporé"
"3895","RO","São Miguel do Guaporé"
"3896","RO","Seringueiras"
"3897","RO","Teixeirópolis"
"3898","RO","Theobroma"
"3899","RO","Urupá"
"3900","RO","Vale do Anari"
"3901","RO","Vale do Paraíso"
"3902","RO","Vilhena"
"3903","RR","Alto Alegre"
"3904","RR","Amajari"
"3905","RR","Boa Vista"
"3906","RR","Bonfim"
"3907","RR","Cantá"
"3908","RR","Caracaraí"
"3909","RR","Caroebe"
"3910","RR","Iracema"
"3911","RR","Mucajaí"
"3912","RR","Normandia"
"3913","RR","Pacaraima"
"3914","RR","Rorainópolis"
"3915","RR","São João da Baliza"
"3916","RR","São Luiz"
"3917","RR","Uiramutã"
"3918","RS","Aceguá"
"3919","RS","Água Santa"
"3920","RS","Agudo"
"3921","RS","Ajuricaba"
"3922","RS","Alecrim"
"3923","RS","Alegrete"
"3924","RS","Alegria"
"3925","RS","Almirante Tamandaré do Sul"
"3926","RS","Alpestre"
"3927","RS","Alto Alegre"
"3928","RS","Alto Feliz"
"3929","RS","Alvorada"
"3930","RS","Amaral Ferrador"
"3931","RS","Ametista do Sul"
"3932","RS","André da Rocha"
"3933","RS","Anta Gorda"
"3934","RS","Antônio Prado"
"3935","RS","Arambaré"
"3936","RS","Araricá"
"3937","RS","Aratiba"
"3938","RS","Arroio do Meio"
"3939","RS","Arroio do Padre"
"3940","RS","Arroio do Sal"
"3941","RS","Arroio do Tigre"
"3942","RS","Arroio dos Ratos"
"3943","RS","Arroio Grande"
"3944","RS","Arvorezinha"
"3945","RS","Augusto Pestana"
"3946","RS","Áurea"
"3947","RS","Bagé"
"3948","RS","Balneário Pinhal"
"3949","RS","Barão"
"3950","RS","Barão de Cotegipe"
"3951","RS","Barão do Triunfo"
"3952","RS","Barra do Guarita"
"3953","RS","Barra do Quaraí"
"3954","RS","Barra do Ribeiro"
"3955","RS","Barra do Rio Azul"
"3956","RS","Barra Funda"
"3957","RS","Barracão"
"3958","RS","Barros Cassal"
"3959","RS","Benjamin Constant do Sul"
"3960","RS","Bento Gonçalves"
"3961","RS","Boa Vista das Missões"
"3962","RS","Boa Vista do Buricá"
"3963","RS","Boa Vista do Cadeado"
"3964","RS","Boa Vista do Incra"
"3965","RS","Boa Vista do Sul"
"3966","RS","Bom Jesus"
"3967","RS","Bom Princípio"
"3968","RS","Bom Progresso"
"3969","RS","Bom Retiro do Sul"
"3970","RS","Boqueirão do Leão"
"3971","RS","Bossoroca"
"3972","RS","Bozano"
"3973","RS","Braga"
"3974","RS","Brochier"
"3975","RS","Butiá"
"3976","RS","Caçapava do Sul"
"3977","RS","Cacequi"
"3978","RS","Cachoeira do Sul"
"3979","RS","Cachoeirinha"
"3980","RS","Cacique Doble"
"3981","RS","Caibaté"
"3982","RS","Caiçara"
"3983","RS","Camaquã"
"3984","RS","Camargo"
"3985","RS","Cambará do Sul"
"3986","RS","Campestre da Serra"
"3987","RS","Campina das Missões"
"3988","RS","Campinas do Sul"
"3989","RS","Campo Bom"
"3990","RS","Campo Novo"
"3991","RS","Campos Borges"
"3992","RS","Candelária"
"3993","RS","Cândido Godói"
"3994","RS","Candiota"
"3995","RS","Canela"
"3996","RS","Canguçu"
"3997","RS","Canoas"
"3998","RS","Canudos do Vale"
"3999","RS","Capão Bonito do Sul"
"4000","RS","Capão da Canoa"
"4001","RS","Capão do Cipó"
"4002","RS","Capão do Leão"
"4003","RS","Capela de Santana"
"4004","RS","Capitão"
"4005","RS","Capivari do Sul"
"4006","RS","Caraá"
"4007","RS","Carazinho"
"4008","RS","Carlos Barbosa"
"4009","RS","Carlos Gomes"
"4010","RS","Casca"
"4011","RS","Caseiros"
"4012","RS","Catuípe"
"4013","RS","Caxias do Sul"
"4014","RS","Centenário"
"4015","RS","Cerrito"
"4016","RS","Cerro Branco"
"4017","RS","Cerro Grande"
"4018","RS","Cerro Grande do Sul"
"4019","RS","Cerro Largo"
"4020","RS","Chapada"
"4021","RS","Charqueadas"
"4022","RS","Charrua"
"4023","RS","Chiapetta"
"4024","RS","Chuí"
"4025","RS","Chuvisca"
"4026","RS","Cidreira"
"4027","RS","Ciríaco"
"4028","RS","Colinas"
"4029","RS","Colorado"
"4030","RS","Condor"
"4031","RS","Constantina"
"4032","RS","Coqueiro Baixo"
"4033","RS","Coqueiros do Sul"
"4034","RS","Coronel Barros"
"4035","RS","Coronel Bicaco"
"4036","RS","Coronel Pilar"
"4037","RS","Cotiporã"
"4038","RS","Coxilha"
"4039","RS","Crissiumal"
"4040","RS","Cristal"
"4041","RS","Cristal do Sul"
"4042","RS","Cruz Alta"
"4043","RS","Cruzaltense"
"4044","RS","Cruzeiro do Sul"
"4045","RS","David Canabarro"
"4046","RS","Derrubadas"
"4047","RS","Dezesseis de Novembro"
"4048","RS","Dilermando de Aguiar"
"4049","RS","Dois Irmãos"
"4050","RS","Dois Irmãos das Missões"
"4051","RS","Dois Lajeados"
"4052","RS","Dom Feliciano"
"4053","RS","Dom Pedrito"
"4054","RS","Dom Pedro de Alcântara"
"4055","RS","Dona Francisca"
"4056","RS","Doutor Maurício Cardoso"
"4057","RS","Doutor Ricardo"
"4058","RS","Eldorado do Sul"
"4059","RS","Encantado"
"4060","RS","Encruzilhada do Sul"
"4061","RS","Engenho Velho"
"4062","RS","Entre-Ijuís"
"4063","RS","Entre Rios do Sul"
"4064","RS","Erebango"
"4065","RS","Erechim"
"4066","RS","Ernestina"
"4067","RS","Erval Grande"
"4068","RS","Erval Seco"
"4069","RS","Esmeralda"
"4070","RS","Esperança do Sul"
"4071","RS","Espumoso"
"4072","RS","Estação"
"4073","RS","Estância Velha"
"4074","RS","Esteio"
"4075","RS","Estrela"
"4076","RS","Estrela Velha"
"4077","RS","Eugênio de Castro"
"4078","RS","Fagundes Varela"
"4079","RS","Farroupilha"
"4080","RS","Faxinal do Soturno"
"4081","RS","Faxinalzinho"
"4082","RS","Fazenda Vilanova"
"4083","RS","Feliz"
"4084","RS","Flores da Cunha"
"4085","RS","Floriano Peixoto"
"4086","RS","Fontoura Xavier"
"4087","RS","Formigueiro"
"4088","RS","Forquetinha"
"4089","RS","Fortaleza dos Valos"
"4090","RS","Frederico Westphalen"
"4091","RS","Garibaldi"
"4092","RS","Garruchos"
"4093","RS","Gaurama"
"4094","RS","General Câmara"
"4095","RS","Gentil"
"4096","RS","Getúlio Vargas"
"4097","RS","Giruá"
"4098","RS","Glorinha"
"4099","RS","Gramado"
"4100","RS","Gramado dos Loureiros"
"4101","RS","Gramado Xavier"
"4102","RS","Gravataí"
"4103","RS","Guabiju"
"4104","RS","Guaíba"
"4105","RS","Guaporé"
"4106","RS","Guarani das Missões"
"4107","RS","Harmonia"
"4108","RS","Herval"
"4109","RS","Herveiras"
"4110","RS","Horizontina"
"4111","RS","Hulha Negra"
"4112","RS","Humaitá"
"4113","RS","Ibarama"
"4114","RS","Ibiaçá"
"4115","RS","Ibiraiaras"
"4116","RS","Ibirapuitã"
"4117","RS","Ibirubá"
"4118","RS","Igrejinha"
"4119","RS","Ijuí"
"4120","RS","Ilópolis"
"4121","RS","Imbé"
"4122","RS","Imigrante"
"4123","RS","Independência"
"4124","RS","Inhacorá"
"4125","RS","Ipê"
"4126","RS","Ipiranga do Sul"
"4127","RS","Iraí"
"4128","RS","Itaara"
"4129","RS","Itacurubi"
"4130","RS","Itapuca"
"4131","RS","Itaqui"
"4132","RS","Itati"
"4133","RS","Itatiba do Sul"
"4134","RS","Ivorá"
"4135","RS","Ivoti"
"4136","RS","Jaboticaba"
"4137","RS","Jacuizinho"
"4138","RS","Jacutinga"
"4139","RS","Jaguarão"
"4140","RS","Jaguari"
"4141","RS","Jaquirana"
"4142","RS","Jari"
"4143","RS","Jóia"
"4144","RS","Júlio de Castilhos"
"4145","RS","Lagoa Bonita do Sul"
"4146","RS","Lagoa dos Três Cantos"
"4147","RS","Lagoa Vermelha"
"4148","RS","Lagoão"
"4149","RS","Lajeado"
"4150","RS","Lajeado do Bugre"
"4151","RS","Lavras do Sul"
"4152","RS","Liberato Salzano"
"4153","RS","Lindolfo Collor"
"4154","RS","Linha Nova"
"4155","RS","Maçambará"
"4156","RS","Machadinho"
"4157","RS","Mampituba"
"4158","RS","Manoel Viana"
"4159","RS","Maquiné"
"4160","RS","Maratá"
"4161","RS","Marau"
"4162","RS","Marcelino Ramos"
"4163","RS","Mariana Pimentel"
"4164","RS","Mariano Moro"
"4165","RS","Marques de Souza"
"4166","RS","Mata"
"4167","RS","Mato Castelhano"
"4168","RS","Mato Leitão"
"4169","RS","Mato Queimado"
"4170","RS","Maximiliano de Almeida"
"4171","RS","Minas do Leão"
"4172","RS","Miraguaí"
"4173","RS","Montauri"
"4174","RS","Monte Alegre dos Campos"
"4175","RS","Monte Belo do Sul"
"4176","RS","Montenegro"
"4177","RS","Mormaço"
"4178","RS","Morrinhos do Sul"
"4179","RS","Morro Redondo"
"4180","RS","Morro Reuter"
"4181","RS","Mostardas"
"4182","RS","Muçum"
"4183","RS","Muitos Capões"
"4184","RS","Muliterno"
"4185","RS","Não-Me-Toque"
"4186","RS","Nicolau Vergueiro"
"4187","RS","Nonoai"
"4188","RS","Nova Alvorada"
"4189","RS","Nova Araçá"
"4190","RS","Nova Bassano"
"4191","RS","Nova Boa Vista"
"4192","RS","Nova Bréscia"
"4193","RS","Nova Candelária"
"4194","RS","Nova Esperança do Sul"
"4195","RS","Nova Hartz"
"4196","RS","Nova Pádua"
"4197","RS","Nova Palma"
"4198","RS","Nova Petrópolis"
"4199","RS","Nova Prata"
"4200","RS","Nova Ramada"
"4201","RS","Nova Roma do Sul"
"4202","RS","Nova Santa Rita"
"4203","RS","Novo Barreiro"
"4204","RS","Novo Cabrais"
"4205","RS","Novo Hamburgo"
"4206","RS","Novo Machado"
"4207","RS","Novo Tiradentes"
"4208","RS","Novo Xingu"
"4209","RS","Osório"
"4210","RS","Paim Filho"
"4211","RS","Palmares do Sul"
"4212","RS","Palmeira das Missões"
"4213","RS","Palmitinho"
"4214","RS","Panambi"
"4215","RS","Pantano Grande"
"4216","RS","Paraí"
"4217","RS","Paraíso do Sul"
"4218","RS","Pareci Novo"
"4219","RS","Parobé"
"4220","RS","Passa Sete"
"4221","RS","Passo do Sobrado"
"4222","RS","Passo Fundo"
"4223","RS","Paulo Bento"
"4224","RS","Paverama"
"4225","RS","Pedras Altas"
"4226","RS","Pedro Osório"
"4227","RS","Pejuçara"
"4228","RS","Pelotas"
"4229","RS","Picada Café"
"4230","RS","Pinhal"
"4231","RS","Pinhal da Serra"
"4232","RS","Pinhal Grande"
"4233","RS","Pinheirinho do Vale"
"4234","RS","Pinheiro Machado"
"4235","RS","Pinto Bandeira"
"4236","RS","Pirapó"
"4237","RS","Piratini"
"4238","RS","Planalto"
"4239","RS","Poço das Antas"
"4240","RS","Pontão"
"4241","RS","Ponte Preta"
"4242","RS","Portão"
"4243","RS","Porto Alegre"
"4244","RS","Porto Lucena"
"4245","RS","Porto Mauá"
"4246","RS","Porto Vera Cruz"
"4247","RS","Porto Xavier"
"4248","RS","Pouso Novo"
"4249","RS","Presidente Lucena"
"4250","RS","Progresso"
"4251","RS","Protásio Alves"
"4252","RS","Putinga"
"4253","RS","Quaraí"
"4254","RS","Quatro Irmãos"
"4255","RS","Quevedos"
"4256","RS","Quinze de Novembro"
"4257","RS","Redentora"
"4258","RS","Relvado"
"4259","RS","Restinga Sêca"
"4260","RS","Rio dos Índios"
"4261","RS","Rio Grande"
"4262","RS","Rio Pardo"
"4263","RS","Riozinho"
"4264","RS","Roca Sales"
"4265","RS","Rodeio Bonito"
"4266","RS","Rolador"
"4267","RS","Rolante"
"4268","RS","Ronda Alta"
"4269","RS","Rondinha"
"4270","RS","Roque Gonzales"
"4271","RS","Rosário do Sul"
"4272","RS","Sagrada Família"
"4273","RS","Saldanha Marinho"
"4274","RS","Salto do Jacuí"
"4275","RS","Salvador das Missões"
"4276","RS","Salvador do Sul"
"4277","RS","Sananduva"
"4278","RS","Sant'Ana do Livramento"
"4279","RS","Santa Bárbara do Sul"
"4280","RS","Santa Cecília do Sul"
"4281","RS","Santa Clara do Sul"
"4282","RS","Santa Cruz do Sul"
"4283","RS","Santa Margarida do Sul"
"4284","RS","Santa Maria"
"4285","RS","Santa Maria do Herval"
"4286","RS","Santa Rosa"
"4287","RS","Santa Tereza"
"4288","RS","Santa Vitória do Palmar"
"4289","RS","Santana da Boa Vista"
"4290","RS","Santiago"
"4291","RS","Santo Ângelo"
"4292","RS","Santo Antônio da Patrulha"
"4293","RS","Santo Antônio das Missões"
"4294","RS","Santo Antônio do Palma"
"4295","RS","Santo Antônio do Planalto"
"4296","RS","Santo Augusto"
"4297","RS","Santo Cristo"
"4298","RS","Santo Expedito do Sul"
"4299","RS","São Borja"
"4300","RS","São Domingos do Sul"
"4301","RS","São Francisco de Assis"
"4302","RS","São Francisco de Paula"
"4303","RS","São Gabriel"
"4304","RS","São Jerônimo"
"4305","RS","São João da Urtiga"
"4306","RS","São João do Polêsine"
"4307","RS","São Jorge"
"4308","RS","São José das Missões"
"4309","RS","São José do Herval"
"4310","RS","São José do Hortêncio"
"4311","RS","São José do Inhacorá"
"4312","RS","São José do Norte"
"4313","RS","São José do Ouro"
"4314","RS","São José do Sul"
"4315","RS","São José dos Ausentes"
"4316","RS","São Leopoldo"
"4317","RS","São Lourenço do Sul"
"4318","RS","São Luiz Gonzaga"
"4319","RS","São Marcos"
"4320","RS","São Martinho"
"4321","RS","São Martinho da Serra"
"4322","RS","São Miguel das Missões"
"4323","RS","São Nicolau"
"4324","RS","São Paulo das Missões"
"4325","RS","São Pedro da Serra"
"4326","RS","São Pedro das Missões"
"4327","RS","São Pedro do Butiá"
"4328","RS","São Pedro do Sul"
"4329","RS","São Sebastião do Caí"
"4330","RS","São Sepé"
"4331","RS","São Valentim"
"4332","RS","São Valentim do Sul"
"4333","RS","São Valério do Sul"
"4334","RS","São Vendelino"
"4335","RS","São Vicente do Sul"
"4336","RS","Sapiranga"
"4337","RS","Sapucaia do Sul"
"4338","RS","Sarandi"
"4339","RS","Seberi"
"4340","RS","Sede Nova"
"4341","RS","Segredo"
"4342","RS","Selbach"
"4343","RS","Senador Salgado Filho"
"4344","RS","Sentinela do Sul"
"4345","RS","Serafina Corrêa"
"4346","RS","Sério"
"4347","RS","Sertão"
"4348","RS","Sertão Santana"
"4349","RS","Sete de Setembro"
"4350","RS","Severiano de Almeida"
"4351","RS","Silveira Martins"
"4352","RS","Sinimbu"
"4353","RS","Sobradinho"
"4354","RS","Soledade"
"4355","RS","Tabaí"
"4356","RS","Tapejara"
"4357","RS","Tapera"
"4358","RS","Tapes"
"4359","RS","Taquara"
"4360","RS","Taquari"
"4361","RS","Taquaruçu do Sul"
"4362","RS","Tavares"
"4363","RS","Tenente Portela"
"4364","RS","Terra de Areia"
"4365","RS","Teutônia"
"4366","RS","Tio Hugo"
"4367","RS","Tiradentes do Sul"
"4368","RS","Toropi"
"4369","RS","Torres"
"4370","RS","Tramandaí"
"4371","RS","Travesseiro"
"4372","RS","Três Arroios"
"4373","RS","Três Cachoeiras"
"4374","RS","Três Coroas"
"4375","RS","Três de Maio"
"4376","RS","Três Forquilhas"
"4377","RS","Três Palmeiras"
"4378","RS","Três Passos"
"4379","RS","Trindade do Sul"
"4380","RS","Triunfo"
"4381","RS","Tucunduva"
"4382","RS","Tunas"
"4383","RS","Tupanci do Sul"
"4384","RS","Tupanciretã"
"4385","RS","Tupandi"
"4386","RS","Tuparendi"
"4387","RS","Turuçu"
"4388","RS","Ubiretama"
"4389","RS","União da Serra"
"4390","RS","Unistalda"
"4391","RS","Uruguaiana"
"4392","RS","Vacaria"
"4393","RS","Vale do Sol"
"4394","RS","Vale Real"
"4395","RS","Vale Verde"
"4396","RS","Vanini"
"4397","RS","Venâncio Aires"
"4398","RS","Vera Cruz"
"4399","RS","Veranópolis"
"4400","RS","Vespasiano Corrêa"
"4401","RS","Viadutos"
"4402","RS","Viamão"
"4403","RS","Vicente Dutra"
"4404","RS","Victor Graeff"
"4405","RS","Vila Flores"
"4406","RS","Vila Lângaro"
"4407","RS","Vila Maria"
"4408","RS","Vila Nova do Sul"
"4409","RS","Vista Alegre"
"4410","RS","Vista Alegre do Prata"
"4411","RS","Vista Gaúcha"
"4412","RS","Vitória das Missões"
"4413","RS","Westfália"
"4414","RS","Xangri-lá"
"4415","SC","Abdon Batista"
"4416","SC","Abelardo Luz"
"4417","SC","Agrolândia"
"4418","SC","Agronômica"
"4419","SC","Água Doce"
"4420","SC","Águas de Chapecó"
"4421","SC","Águas Frias"
"4422","SC","Águas Mornas"
"4423","SC","Alfredo Wagner"
"4424","SC","Alto Bela Vista"
"4425","SC","Anchieta"
"4426","SC","Angelina"
"4427","SC","Anita Garibaldi"
"4428","SC","Anitápolis"
"4429","SC","Antônio Carlos"
"4430","SC","Apiúna"
"4431","SC","Arabutã"
"4432","SC","Araquari"
"4433","SC","Araranguá"
"4434","SC","Armazém"
"4435","SC","Arroio Trinta"
"4436","SC","Arvoredo"
"4437","SC","Ascurra"
"4438","SC","Atalanta"
"4439","SC","Aurora"
"4440","SC","Balneário Arroio do Silva"
"4441","SC","Balneário Barra do Sul"
"4442","SC","Balneário Camboriú"
"4443","SC","Balneário Gaivota"
"4444","SC","Balneário Piçarras"
"4445","SC","Balneário Rincão"
"4446","SC","Bandeirante"
"4447","SC","Barra Bonita"
"4448","SC","Barra Velha"
"4449","SC","Bela Vista do Toldo"
"4450","SC","Belmonte"
"4451","SC","Benedito Novo"
"4452","SC","Biguaçu"
"4453","SC","Blumenau"
"4454","SC","Bocaina do Sul"
"4455","SC","Bom Jardim da Serra"
"4456","SC","Bom Jesus"
"4457","SC","Bom Jesus do Oeste"
"4458","SC","Bom Retiro"
"4459","SC","Bombinhas"
"4460","SC","Botuverá"
"4461","SC","Braço do Norte"
"4462","SC","Braço do Trombudo"
"4463","SC","Brunópolis"
"4464","SC","Brusque"
"4465","SC","Caçador"
"4466","SC","Caibi"
"4467","SC","Calmon"
